Area,Status,Floor,Transaction,Furnishing,Car Parking,Bathroom,Balcony,price,BHK_type,Address,Type,luxury_type
422.0,Under Construction,medium level,New Property,Unfurnished,Unknown,2.0,2.0,0.92,1,Chembur East Mumbai,Apartment,semi luxury
457.0,Under Construction,high level,New Property,Unfurnished,1 Covered,2.0,2.0,1.32,1,Mumbai,Apartment,semi luxury
528.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,2.0,2.0,0.9,1,Kandivali East Mumbai,Apartment,semi luxury
454.0,Under Construction,high level,Resale,Unfurnished,1 Covered,2.0,2.0,1.3,1,Goregaon East Mumbai,Apartment,semi luxury
400.0,Under Construction,high level,Resale,Unfurnished,1 Covered,2.0,2.0,1.72,1,Fort Mumbai,Apartment,luxury
445.0,Under Construction,medium level,New Property,Semi-Furnished,1 Covered,1.0,1.0,1.16,1,Kurla West Mumbai,Apartment,semi luxury
447.0,Under Construction,high level,New Property,Unfurnished,1 Open,2.0,1.0,0.96,1,Bhandup West Mumbai,Apartment,luxury
413.0,Under Construction,high level,New Property,Unfurnished,1 Covered,2.0,1.0,1.34,1,Bandra East Mumbai,Apartment,semi luxury
435.0,Under Construction,high level,New Property,Semi-Furnished,1 Covered,2.0,2.0,1.19,1,Mumbai,Apartment,semi luxury
379.0,Ready to Move,medium level,Resale,Semi-Furnished,1 Covered,2.0,1.0,1.85,1,Powai Mumbai,Apartment,semi luxury
391.0,Under Construction,high level,New Property,Unfurnished,Unknown,2.0,1.0,1.1,1,Goregaon West Mumbai,Apartment,luxury
420.0,Under Construction,high level,New Property,Unfurnished,Unknown,2.0,1.0,0.87,1,Kanjurmarg East Mumbai,Apartment,luxury
400.0,Under Construction,high level,New Property,Unfurnished,Unknown,2.0,2.0,1.7,1,Fort Mumbai,Apartment,luxury
428.0,Under Construction,low level,New Property,Unfurnished,Unknown,1.0,1.0,1.0,1,Andheri East Mumbai,Apartment,semi luxury
440.0,Under Construction,high level,New Property,Unfurnished,1 Covered,2.0,1.0,1.25,1,Andheri East Mumbai,Apartment,luxury
550.0,Ready to Move,low level,Resale,Semi-Furnished,1 Covered,2.0,3.0,1.15,1,Vikhroli West Mumbai,Apartment,semi luxury
464.0,Under Construction,high level,New Property,Unfurnished,1 Open,2.0,1.0,0.63,1,Mira Road Mumbai,Apartment,luxury
412.0,Under Construction,high level,New Property,Semi-Furnished,1 Open,2.0,3.0,0.8,1,Santacruz East Mumbai,Apartment,semi luxury
480.0,Under Construction,high level,New Property,Semi-Furnished,1 Covered,2.0,1.0,1.6,1,Dadar East Mumbai,Apartment,semi luxury
496.0,Under Construction,medium level,New Property,Unfurnished,1 Covered,2.0,1.0,1.98,1,Vile Parle East Mumbai,Apartment,semi luxury
435.0,Under Construction,medium level,New Property,Unfurnished,1 Covered,1.0,2.0,1.45,1,Chembur East Mumbai,Apartment,semi luxury
441.0,Under Construction,low level,New Property,Unfurnished,Unknown,1.0,1.0,1.1,1,Borivali East Mumbai,Apartment,non luxury
465.0,Ready to Move,low level,New Property,Unfurnished,Unknown,2.0,3.0,0.46,1,Mumbai,Apartment,luxury
450.0,Under Construction,low level,New Property,Unfurnished,Unknown,2.0,2.0,1.35,1,Andheri East Mumbai,Apartment,semi luxury
435.0,Under Construction,low level,New Property,Unfurnished,Unknown,2.0,1.0,2.39,1,Santacruz West Mumbai,Apartment,semi luxury
425.0,Under Construction,low level,New Property,Unfurnished,Unknown,1.0,2.0,1.15,1,Mulund West Mumbai,Apartment,non luxury
423.0,Under Construction,low level,New Property,Unfurnished,Unknown,2.0,1.0,1.0,1,Goregaon West Mumbai,Apartment,non luxury
441.0,Under Construction,low level,New Property,Unfurnished,Unknown,1.0,1.0,1.54,1,Andheri West Mumbai,Apartment,non luxury
855.0,Under Construction,high level,New Property,Semi-Furnished,1 Open,2.0,4.0,0.95,1,Mira Road Mumbai,Apartment,semi luxury
406.0,Under Construction,high level,Resale,Semi-Furnished,1 Covered,2.0,1.0,0.99,1,Andheri East Mumbai,Apartment,semi luxury
487.0,Ready to Move,high level,Resale,Semi-Furnished,1 Covered,1.0,1.0,0.7,1,Mira Road Mumbai,Apartment,non luxury
550.0,Ready to Move,high level,Resale,Unfurnished,Unknown,2.0,2.0,1.42,1,Mulund West Mumbai,Apartment,semi luxury
490.0,Under Construction,low level,New Property,Unfurnished,Unknown,2.0,3.0,0.59,1,Mira Road Mumbai,Apartment,non luxury
400.0,Ready to Move,medium level,Resale,Unfurnished,1 Open,1.0,2.0,1.7,1,Vile Parle West Mumbai,Apartment,semi luxury
570.0,Ready to Move,medium level,Resale,Unfurnished,1 Open,2.0,1.0,0.88,1,Bandra East Mumbai,Apartment,semi luxury
432.0,Under Construction,medium level,New Property,Unfurnished,Unknown,2.0,2.0,1.08,1,Mulund West Mumbai,Apartment,semi luxury
450.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,2.0,3.0,1.07,1,Mulund West Mumbai,Apartment,semi luxury
439.0,Under Construction,low level,New Property,Unfurnished,Unknown,1.0,1.0,1.13,1,Mumbai,Apartment,semi luxury
413.0,Under Construction,medium level,New Property,Unfurnished,1 Covered,2.0,1.0,1.07,1,Chembur East Mumbai,Apartment,semi luxury
450.0,Ready to Move,low level,Resale,Semi-Furnished,1 Covered,1.0,1.0,1.2,1,Chembur East Mumbai,Apartment,semi luxury
480.0,Under Construction,low level,New Property,Unfurnished,1 Covered,2.0,1.0,1.3,1,Malad West Mumbai,Apartment,semi luxury
441.0,Under Construction,high level,New Property,Unfurnished,Unknown,2.0,3.0,0.62,1,Mira Road Mumbai,Apartment,semi luxury
375.0,Under Construction,medium level,New Property,Unfurnished,Unknown,2.0,1.0,0.77,1,Vikhroli East Mumbai,Apartment,semi luxury
414.0,Under Construction,medium level,New Property,Unfurnished,Unknown,2.0,2.0,0.99,1,Mulund East Mumbai,Apartment,semi luxury
450.0,Under Construction,medium level,New Property,Unfurnished,1 Covered,2.0,1.0,1.03,1,Borivali East Mumbai,Apartment,semi luxury
379.0,Under Construction,high level,New Property,Unfurnished,1 Covered,2.0,2.0,0.69,1,Bhandup West Mumbai,Apartment,semi luxury
495.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,1.0,1.0,1.59,1,Chembur Mumbai,Apartment,semi luxury
419.0,Ready to Move,low level,Resale,Unfurnished,1 Covered,1.0,2.0,1.27,1,Borivali East Mumbai,Apartment,semi luxury
400.0,Under Construction,high level,New Property,Semi-Furnished,1 Covered,1.0,1.0,1.87,1,Fort Mumbai,Apartment,semi luxury
262.0,Under Construction,medium level,New Property,Unfurnished,1 Covered,2.0,1.0,0.65,1,Kandivali East Mumbai,Apartment,semi luxury
409.0,Under Construction,medium level,New Property,Semi-Furnished,1 Open,2.0,3.0,0.36,1,Vasai East Mumbai,Apartment,non luxury
385.0,Under Construction,low level,New Property,Unfurnished,Unknown,2.0,1.0,1.23,1,Santacruz East Mumbai,Apartment,semi luxury
430.0,Under Construction,low level,New Property,Unfurnished,Unknown,2.0,1.0,1.08,1,Ghatkopar East Mumbai,Apartment,semi luxury
446.0,Under Construction,high level,New Property,Semi-Furnished,1 Covered,2.0,1.0,1.43,1,Santacruz East Mumbai,Apartment,semi luxury
419.0,Under Construction,high level,New Property,Semi-Furnished,1 Covered,2.0,1.0,1.09,1,Kandivali West Mumbai,Apartment,semi luxury
436.0,Under Construction,high level,New Property,Unfurnished,Unknown,2.0,2.0,0.85,1,Vikhroli East Mumbai,Apartment,semi luxury
415.0,Under Construction,high level,New Property,Furnished,1 Covered,2.0,2.0,1.05,1,Mumbai,Apartment,semi luxury
351.0,Under Construction,medium level,New Property,Unfurnished,Unknown,2.0,2.0,0.78,1,Ghatkopar East Mumbai,Apartment,semi luxury
475.0,Under Construction,low level,Resale,Semi-Furnished,2 Covered,2.0,2.0,1.7,1,Bandra East Mumbai,Apartment,semi luxury
382.0,Ready to Move,high level,Resale,Semi-Furnished,Unknown,1.0,2.0,1.62,1,Powai Mumbai,Apartment,semi luxury
454.0,Under Construction,high level,New Property,Unfurnished,1 Covered,2.0,1.0,1.1,1,Malad West Mumbai,Apartment,semi luxury
424.0,Under Construction,low level,New Property,Unfurnished,1 Covered,2.0,1.0,1.4,1,Mumbai,Apartment,semi luxury
421.0,Under Construction,medium level,New Property,Unfurnished,Unknown,2.0,2.0,1.01,1,Dahisar East Mumbai,Apartment,semi luxury
401.0,Under Construction,high level,New Property,Unfurnished,Unknown,2.0,1.0,1.12,1,Jogeshwari West Mumbai,Apartment,luxury
405.0,Under Construction,medium level,New Property,Unfurnished,1 Covered,2.0,1.0,1.25,1,Goregaon East Mumbai,Apartment,semi luxury
550.0,Under Construction,medium level,Resale,Unfurnished,Unknown,1.0,1.0,0.76,1,Malad East Mumbai,Apartment,semi luxury
372.0,Under Construction,high level,New Property,Unfurnished,1 Covered,2.0,2.0,0.8,1,Vikhroli West Mumbai,Apartment,semi luxury
394.0,Under Construction,high level,New Property,Unfurnished,1 Covered,2.0,1.0,0.87,1,Mira Road Mumbai,Apartment,luxury
650.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,2.0,3.0,0.58,1,Mira Road Mumbai,Apartment,non luxury
600.0,Under Construction,medium level,New Property,Semi-Furnished,1 Covered,2.0,1.0,0.38,1,Virar West Mumbai,Apartment,semi luxury
424.0,Under Construction,high level,New Property,Semi-Furnished,1 Open,2.0,1.0,1.47,1,Byculla East Mumbai,Apartment,semi luxury
400.0,Under Construction,high level,New Property,Unfurnished,1 Covered,1.0,1.0,0.64,1,Mira Road Mumbai,Apartment,semi luxury
380.0,Under Construction,high level,New Property,Semi-Furnished,1 Covered,2.0,1.0,1.7,1,Powai Mumbai,Apartment,luxury
452.0,Ready to Move,low level,New Property,Furnished,1 Covered,2.0,1.0,1.2,1,Mumbai,Apartment,semi luxury
650.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,2.0,1.0,0.4,1,Virar West Mumbai,Apartment,non luxury
424.0,Under Construction,low level,New Property,Unfurnished,Unknown,2.0,1.0,0.83,1,Kandivali West Mumbai,Apartment,semi luxury
400.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,2.0,2.0,0.32,1,Virar West Mumbai,Apartment,semi luxury
457.0,Under Construction,medium level,New Property,Unfurnished,1 Covered,2.0,3.0,1.0,1,Kandivali West Mumbai,Apartment,semi luxury
424.0,Under Construction,high level,New Property,Semi-Furnished,1 Covered,2.0,1.0,1.17,1,Kanjurmarg East Mumbai,Apartment,semi luxury
375.0,Under Construction,low level,New Property,Unfurnished,1 Covered,2.0,2.0,0.7,1,Mumbai,Apartment,luxury
444.0,Ready to Move,medium level,New Property,Semi-Furnished,Unknown,1.0,1.0,1.4,1,Santacruz East Mumbai,House,semi luxury
480.0,Ready to Move,low level,Resale,Unfurnished,Unknown,1.0,2.0,1.05,1,Mulund East Mumbai,Apartment,semi luxury
475.0,Ready to Move,high level,Resale,Unfurnished,Unknown,1.0,2.0,0.85,1,Bhandup West Mumbai,Apartment,semi luxury
419.0,Under Construction,high level,New Property,Unfurnished,Unknown,2.0,1.0,0.88,1,Kandivali West Mumbai,Apartment,semi luxury
410.0,Under Construction,high level,New Property,Unfurnished,Unknown,2.0,1.0,0.99,1,Andheri East Mumbai,Apartment,semi luxury
460.0,Ready to Move,medium level,Resale,Unfurnished,1 Open,2.0,1.0,1.3,1,Goregaon East Mumbai,Apartment,semi luxury
452.0,Ready to Move,high level,Resale,Unfurnished,1 Covered,2.0,2.0,1.05,1,Mumbai,Apartment,luxury
471.0,Under Construction,medium level,New Property,Unfurnished,1 Covered,1.0,1.0,1.19,1,Mulund West Mumbai,Apartment,luxury
435.0,Under Construction,medium level,New Property,Unfurnished,1 Covered,1.0,1.0,0.99,1,Mulund West Mumbai,Apartment,luxury
396.0,Under Construction,medium level,New Property,Unfurnished,1 Covered,2.0,2.0,1.39,1,Lower Parel Mumbai,Apartment,semi luxury
500.0,Ready to Move,low level,Resale,Unfurnished,Unknown,2.0,1.0,1.1,1,Ghatkopar West Mumbai,Apartment,semi luxury
401.0,Under Construction,medium level,New Property,Unfurnished,1 Covered,1.0,1.0,0.84,1,Nahur East Mumbai,Apartment,luxury
385.0,Under Construction,high level,New Property,Unfurnished,Unknown,2.0,1.0,1.65,1,Fort Mumbai,Apartment,luxury
321.0,Under Construction,high level,New Property,Unfurnished,Unknown,2.0,2.0,0.62,1,Kandivali East Mumbai,Apartment,semi luxury
480.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,1.0,1.0,1.8,1,Chembur Mumbai,Apartment,luxury
380.0,Ready to Move,medium level,Resale,Semi-Furnished,1 Covered,1.0,2.0,1.48,1,Powai Mumbai,Apartment,semi luxury
440.0,Ready to Move,high level,Resale,Semi-Furnished,1 Open,2.0,1.0,1.12,1,Goregaon East Mumbai,Apartment,semi luxury
452.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,2.0,2.0,1.08,1,Mumbai,Apartment,semi luxury
510.0,Ready to Move,high level,Resale,Unfurnished,Unknown,1.0,2.0,1.5,1,Andheri East Mumbai,Apartment,luxury
429.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,1.0,2.0,1.4,1,Powai Mumbai,Apartment,luxury
280.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,2.0,1.0,0.6,1,Goregaon East Mumbai,Apartment,semi luxury
440.0,Ready to Move,high level,Resale,Semi-Furnished,1 Covered,2.0,3.0,1.15,1,Goregaon East Mumbai,Apartment,semi luxury
450.0,Ready to Move,low level,Resale,Semi-Furnished,1 Open,1.0,2.0,1.8,1,Andheri West Mumbai,Apartment,non luxury
359.0,Ready to Move,medium level,Resale,Unfurnished,1 Open,2.0,2.0,1.3,1,Andheri West Mumbai,Apartment,semi luxury
400.0,Ready to Move,low level,Resale,Unfurnished,1 Covered,1.0,1.0,1.07,1,Kandivali East Mumbai,Apartment,luxury
350.0,Under Construction,medium level,Resale,Unfurnished,1 Covered,1.0,1.0,1.9,1,Mahim Mumbai,Apartment,semi luxury
410.0,Ready to Move,low level,Resale,Semi-Furnished,Opened,1.0,1.0,0.54,1,Nalasopara Mumbai,Apartment,semi luxury
450.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,1.0,2.0,0.95,1,Dahisar West Mumbai,Apartment,semi luxury
506.0,Ready to Move,medium level,Resale,Semi-Furnished,1 Covered,2.0,1.0,2.2,1,Dadar West Mumbai,Apartment,semi luxury
400.0,Ready to Move,medium level,Resale,Semi-Furnished,1 Covered,1.0,1.0,1.52,1,Powai Mumbai,Apartment,semi luxury
267.0,Under Construction,medium level,Resale,Unfurnished,Unknown,1.0,1.0,0.56,1,Kandivali West Mumbai,Apartment,semi luxury
380.0,Under Construction,medium level,New Property,Unfurnished,Unknown,2.0,1.0,0.76,1,Dahisar East Mumbai,Apartment,semi luxury
380.0,Under Construction,high level,New Property,Unfurnished,1 Covered,1.0,1.0,1.45,1,Girgaon Mumbai,Apartment,semi luxury
384.0,Under Construction,medium level,New Property,Semi-Furnished,1 Open,2.0,1.0,0.34,1,Nalasopara Mumbai,Apartment,luxury
508.0,Ready to Move,high level,Resale,Unfurnished,Unknown,2.0,1.0,1.2,1,Andheri East Mumbai,Apartment,semi luxury
415.0,Ready to Move,low level,Resale,Furnished,1 Open,1.0,2.0,1.08,1,Kandivali East Mumbai,Apartment,semi luxury
379.0,Ready to Move,medium level,New Property,Semi-Furnished,1 Covered,2.0,2.0,1.77,1,Powai Mumbai,Apartment,semi luxury
450.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,2.0,1.0,1.0,1,Charkop Mumbai,Apartment,semi luxury
470.0,Ready to Move,low level,Resale,Furnished,Unknown,2.0,2.0,1.49,1,Borivali West Mumbai,Apartment,semi luxury
448.0,Ready to Move,high level,Resale,Unfurnished,1 Covered,2.0,1.0,1.2,1,Goregaon East Mumbai,Apartment,semi luxury
393.0,Ready to Move,high level,Resale,Furnished,1 Open,1.0,1.0,0.98,1,Mumbai,Apartment,semi luxury
450.0,Ready to Move,low level,Resale,Semi-Furnished,1 Open,2.0,1.0,1.25,1,Mulund East Mumbai,Apartment,semi luxury
511.0,Ready to Move,low level,Resale,Unfurnished,1 Open,2.0,2.0,1.4,1,Mumbai,Apartment,semi luxury
463.0,Under Construction,high level,Resale,Semi-Furnished,1 Covered,2.0,3.0,0.38,1,Vasai Mumbai,Apartment,semi luxury
270.0,Ready to Move,high level,Resale,Furnished,Unknown,1.0,1.0,0.65,1,Mulund West Mumbai,Apartment,semi luxury
413.0,Ready to Move,medium level,Resale,Furnished,1 Covered,2.0,2.0,1.4,1,Borivali East Mumbai,Apartment,semi luxury
465.0,Ready to Move,low level,Resale,Semi-Furnished,1 Open,1.0,2.0,1.0,1,Ghatkopar West Mumbai,Apartment,non luxury
468.0,Ready to Move,medium level,Resale,Unfurnished,1 Covered,2.0,1.0,1.3,1,Malad West Mumbai,Apartment,luxury
412.0,Ready to Move,medium level,New Property,Unfurnished,Unknown,2.0,1.0,1.17,1,Goregaon West Mumbai,Apartment,semi luxury
395.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,2.0,2.0,1.1,1,Kandivali West Mumbai,Apartment,semi luxury
478.0,Under Construction,medium level,Resale,Unfurnished,Unknown,1.0,2.0,1.15,1,Kurla East Mumbai,Apartment,non luxury
400.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,2.0,1.0,0.45,1,Virar West Mumbai,Apartment,semi luxury
600.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,1.0,1.0,1.25,1,Jogeshwari West Mumbai,Apartment,non luxury
550.0,Ready to Move,high level,Resale,Semi-Furnished,Opened,2.0,2.0,1.4,1,Dahisar West Mumbai,Apartment,semi luxury
500.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,1.0,2.0,2.25,1,Colaba Mumbai,Apartment,non luxury
385.0,Ready to Move,medium level,Resale,Semi-Furnished,1 Covered,1.0,1.0,1.6,1,Powai Mumbai,Apartment,semi luxury
422.0,Ready to Move,high level,New Property,Furnished,Unknown,1.0,1.0,1.45,1,Jogeshwari East Mumbai,Apartment,semi luxury
400.0,Ready to Move,medium level,Resale,Furnished,Unknown,2.0,3.0,0.33,1,Mumbai,Apartment,non luxury
405.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,1.0,2.0,1.5,1,Goregaon West Mumbai,Apartment,luxury
527.0,Ready to Move,medium level,Resale,Unfurnished,1 Covered,2.0,1.0,1.56,1,Govandi East Mumbai,Apartment,semi luxury
435.0,Ready to Move,medium level,Resale,Unfurnished,1 Covered,2.0,1.0,1.28,1,Malad East Mumbai,Apartment,semi luxury
412.0,Ready to Move,low level,Resale,Unfurnished,1 Covered,2.0,1.0,0.99,1,Malad West Mumbai,Apartment,semi luxury
450.0,Ready to Move,medium level,Resale,Furnished,Unknown,2.0,1.0,1.1,1,Mulund East Mumbai,Apartment,semi luxury
424.0,Ready to Move,high level,Resale,Furnished,Unknown,2.0,2.0,1.8,1,Andheri West Mumbai,Apartment,semi luxury
500.0,Ready to Move,low level,Resale,Unfurnished,Unknown,1.0,2.0,1.1,1,Kandivali West Mumbai,Apartment,non luxury
350.0,Ready to Move,high level,Resale,Unfurnished,1 Covered,2.0,1.0,0.92,1,Borivali East Mumbai,Apartment,luxury
430.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,2.0,1.0,0.95,1,Borivali West Mumbai,Apartment,semi luxury
350.0,Ready to Move,low level,Resale,Unfurnished,Unknown,2.0,1.0,0.4,1,Ghatkopar West Mumbai,House,semi luxury
410.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,1.0,1.0,0.86,1,Sion East Mumbai,House,semi luxury
500.0,Ready to Move,low level,Resale,Unfurnished,1 Covered,1.0,2.0,1.62,1,Mulund East Mumbai,Apartment,semi luxury
396.0,Ready to Move,medium level,Resale,Unfurnished,1 Open,1.0,2.0,0.35,1,Virar East Mumbai,Apartment,semi luxury
547.0,Ready to Move,low level,New Property,Unfurnished,1 Covered,2.0,1.0,1.4,1,Mulund West Mumbai,Apartment,semi luxury
407.0,Under Construction,high level,Resale,Unfurnished,Unknown,2.0,2.0,0.62,1,Mira Road Mumbai,Apartment,non luxury
380.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,1.0,1.0,1.2,1,Malad West Mumbai,Apartment,semi luxury
322.0,Under Construction,high level,Resale,Furnished,Unknown,1.0,2.0,0.78,1,Mumbai,Apartment,semi luxury
430.0,Under Construction,low level,Resale,Unfurnished,Unknown,1.0,2.0,1.35,1,Andheri East Mumbai,Apartment,non luxury
437.0,Ready to Move,low level,Resale,Semi-Furnished,Unknown,1.0,2.0,0.95,1,Mumbai,Apartment,semi luxury
550.0,Under Construction,high level,Resale,Unfurnished,1 Open,2.0,1.0,0.95,1,Malad West Mumbai,Apartment,semi luxury
520.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,1.0,1.0,1.85,1,Vikhroli East Mumbai,Apartment,semi luxury
475.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,2.0,2.0,1.15,1,Kandivali East Mumbai,Apartment,semi luxury
550.0,Ready to Move,medium level,Resale,Unfurnished,Unknown,1.0,1.0,0.3,1,Mumbai,Apartment,semi luxury
380.0,Ready to Move,medium level,Resale,Semi-Furnished,1 Covered,1.0,1.0,1.65,1,Powai Mumbai,Apartment,semi luxury
575.0,Ready to Move,medium level,Resale,Semi-Furnished,Unknown,1.0,2.0,0.99,1,Powai Mumbai,Apartment,semi luxury
