Area,Status,Floor,Transaction,Furnishing,Society,Car Parking,Bathroom,Balcony,price,BHK_type,Address,Type,Main Road,Pool,Garden/Park,pricepersqft
1379.0,Ready to Move,5.0,Resale,Unfurnished,Bajaj Emerald,Unknown,3.0,3.0,3.25,3,Andheri East Mumbai,Apartment,1,0,0,2356.78
1100.0,Ready to Move,0.0,Resale,Unfurnished,Dosti Eastern Bay,1 Covered,3.0,3.0,4.96,3,Wadala East Mumbai,Apartment,0,0,1,4509.09
1276.0,Ready to Move,42.0,Resale,Unfurnished,Lodha New Cuffe Parade,1 Covered,2.0,4.0,4.55,3,Wadala Mumbai,Apartment,1,0,0,3565.83
975.0,Ready to Move,7.0,New Property,Semi-Furnished,Purva Clermont,2 Covered,3.0,6.0,3.7,3,Chembur East Mumbai,Apartment,1,0,1,3794.87
935.0,Ready to Move,22.0,Resale,Unfurnished,Sumit Garden Grove,1 Covered,2.0,6.0,3.0,3,Chikoowadi Borivali West Mumbai,Apartment,1,0,1,3208.56
1368.0,Ready to Move,38.0,New Property,Unfurnished,Oberoi Sky City,Unknown,3.0,5.0,7.5,3,Borivali East Mumbai,Apartment,1,1,1,5482.46
1200.0,Ready to Move,10.0,Resale,Unfurnished,Highland Park,Unknown,3.0,5.0,4.5,3,Andheri West Mumbai,Apartment,1,1,1,3750.0
1431.0,Ready to Move,5.0,Resale,Semi-Furnished,Serenity Tower,1 Open,3.0,3.0,3.6,3,Andheri West Mumbai,Apartment,0,0,1,2515.72
1079.0,Under Construction,10.0,New Property,Unfurnished,Vivek Mangal Varsha Apartment,2 Covered,3.0,2.0,6.5,3,Santacruz West Mumbai,Apartment,1,0,0,6024.1
850.0,Ready to Move,1.0,Resale,Unfurnished,Ekta Tripolis,1 Covered,2.0,1.0,3.09,3,Goregaon West Mumbai,Apartment,0,0,1,3635.29
900.0,Ready to Move,16.0,Resale,Unfurnished,Lake Pleasant,1 Covered,3.0,2.0,3.65,3,Central Area Mumbai,Apartment,0,0,1,4055.56
950.0,Ready to Move,22.0,Resale,Unfurnished,JP North Barcelona,1 Covered,3.0,3.0,1.88,3,Unknown,Apartment,1,0,0,1978.95
1031.0,Ready to Move,6.0,Resale,Unfurnished,Raj Infinia,Unknown,3.0,1.0,3.4,3,Unknown,Apartment,1,0,0,3297.77
812.0,Ready to Move,10.0,Resale,Semi-Furnished,Shreeji Sharan,1 Covered,3.0,3.0,1.85,3,Ganesh Nagar Kandivali West Mumbai,Apartment,1,0,1,2278.33
1155.0,Ready to Move,14.0,Resale,Furnished,Omkar Alta Monte,2 Covered,3.0,4.0,3.6,3,Kokanipada Malad East Mumbai,Apartment,1,1,1,3116.88
1150.0,Under Construction,7.0,New Property,Unfurnished,Khar West Mumbai,2 Covered,3.0,3.0,6.9,3,Khar West Mumbai,Apartment,1,0,0,6000.0
840.0,Ready to Move,30.0,Resale,Unfurnished,Kalpataru Towers,1 Covered,3.0,1.0,3.07,3,Kandivali East Mumbai,Apartment,1,1,1,3654.76
790.0,Under Construction,23.0,New Property,Unfurnished,Arthaya,1 Covered,3.0,3.0,2.2,3,Dahanukar Wadi Mumbai,Apartment,1,0,1,2784.81
990.0,Ready to Move,4.0,Resale,Semi-Furnished,Vasant Pride,1 Covered,3.0,1.0,2.58,3,Thakur Complex Mumbai,Apartment,0,0,1,2606.06
900.0,Ready to Move,15.0,New Property,Unfurnished,22 Dhuleva,1 Covered,3.0,5.0,3.3,3,Parel Mumbai,Apartment,1,0,0,3666.67
1150.0,Ready to Move,14.0,Resale,Unfurnished,Neelkanth Valley,2 Open,3.0,3.0,4.65,3,Ghatkopar East Mumbai,Apartment,1,1,1,4043.48
1100.0,Ready to Move,12.0,Resale,Unfurnished,Govardhan Nagar,Unknown,3.0,2.0,3.5,3,Kandivali West Mumbai,Apartment,1,0,1,3181.82
1610.0,Ready to Move,10.0,Resale,Furnished,Jolly Maker Apartment,Unknown,3.0,6.0,14.25,3,Cuffe Parade Mumbai,Apartment,1,1,1,8850.93
1197.0,Ready to Move,50.0,Resale,Unfurnished,Lodha Kiara,Unknown,3.0,6.0,7.4,3,Worli Mumbai,Apartment,1,0,1,6182.12
1250.0,Ready to Move,1.0,Resale,Furnished,Raheja Sherwood,2 Covered,3.0,6.0,3.5,3,Bimbisar Nagar Mumbai,Apartment,1,0,0,2800.0
1715.0,Ready to Move,11.0,Resale,Unfurnished,Kaustubh Plat,Unknown,3.0,3.0,2.95,3,Unknown,Apartment,1,0,1,1720.12
1500.0,Ready to Move,7.0,Resale,Unfurnished,Mahir,2 Covered,3.0,2.0,9.5,3,Santacruz West Mumbai,Apartment,1,0,0,6333.33
1125.0,Ready to Move,8.0,Resale,Unfurnished,Hiranandani Gardens Florent,1 Covered,3.0,3.0,4.9,3,Unknown,Apartment,0,0,1,4355.56
1125.0,Ready to Move,0.0,New Property,Unfurnished,Triumph Towers,1 Open,3.0,4.0,3.35,3,Malad West Mumbai,Apartment,0,1,1,2977.78
985.0,Ready to Move,34.0,Resale,Unfurnished,Runwal Forests,2 Covered,2.0,1.0,2.95,3,Kanjurmarg West Mumbai,Apartment,1,0,0,2994.92
1132.0,Ready to Move,29.0,Resale,Semi-Furnished,The Wadhwa Madhupuri,Unknown,3.0,3.0,4.25,3,Kandivali West Mumbai,Apartment,0,0,1,3754.42
840.0,Ready to Move,9.0,Resale,Unfurnished,Arkade Crown,1 Covered,3.0,4.0,3.35,3,Borivali West Mumbai,Apartment,1,1,1,3988.1
838.0,Ready to Move,6.0,New Property,Unfurnished,Koldongri Vile Parle East Mumbai,1 Covered,3.0,3.0,3.56,3,Koldongri Vile Parle East Mumbai,Apartment,1,0,0,4248.21
1275.0,Ready to Move,16.0,Resale,Unfurnished,Kalpataru Radiance,1 Covered,3.0,1.0,4.6,3,Siddharth Nagar Goregaon West Mumbai,Apartment,1,0,0,3607.84
1007.0,Ready to Move,14.0,Resale,Semi-Furnished,Rustomjee Summit,2 Covered,3.0,5.0,3.25,3,Dattapada Mumbai,Apartment,0,0,1,3227.41
1081.0,Ready to Move,15.0,Resale,Unfurnished,Lodha Fiorenza,Unknown,3.0,2.0,4.5,3,Goregaon East Mumbai,Apartment,1,1,1,4162.81
1135.0,Ready to Move,7.0,Resale,Semi-Furnished,Marathon Next Gen Era,2 Covered,3.0,3.0,6.0,3,Lower Parel Mumbai,Apartment,0,0,1,5286.34
750.0,Ready to Move,6.0,Resale,Unfurnished,DLH Orchid,1 Covered,2.0,2.0,3.25,3,Lokhandwala Complex Andheri West Mumbai,Apartment,0,0,1,4333.33
805.0,Under Construction,7.0,New Property,Semi-Furnished,Samarth Aura,1 Covered,2.0,6.0,1.71,3,Bhandup West Mumbai,Apartment,1,1,1,2124.22
1210.0,Ready to Move,21.0,Resale,Semi-Furnished,Runwal Forests,Unknown,3.0,3.0,3.6,3,Kanjurmarg West Mumbai,Apartment,1,0,1,2975.21
1100.0,Ready to Move,1.0,Resale,Unfurnished,Godrej The Trees,2 Covered,4.0,3.0,5.2,3,Godrej Colony Mumbai,Apartment,0,0,1,4727.27
905.0,Ready to Move,14.0,Resale,Furnished,Runwal Orchard Residency,Unknown,3.0,3.0,3.5,3,Amrut Nagar Ghatkopar West Mumbai,Apartment,0,0,1,3867.4
979.0,Ready to Move,6.0,Resale,Semi-Furnished,Girivan Paramjyoti,1 Covered,3.0,1.0,2.8,3,Chembur Mumbai,Apartment,1,0,1,2860.06
1013.0,Under Construction,9.0,New Property,Unfurnished,Yog Aashray,1 Covered,3.0,3.0,3.65,3,Ghatkopar East Mumbai,Apartment,1,0,0,3603.16
1337.0,Under Construction,10.0,Resale,Unfurnished,Rustomjee 180 Bayview,Unknown,4.0,3.0,5.5,3,Matunga West Mumbai,Apartment,1,1,0,4113.69
2200.0,Ready to Move,6.0,Resale,Unfurnished,Juhu Mumbai,1 Open,3.0,1.0,18.0,3,Juhu Mumbai,Apartment,0,0,1,8181.82
1250.0,Ready to Move,9.0,Resale,Semi-Furnished,Ariisto Sapphire,2 Covered,3.0,4.0,6.5,3,Santacruz West Mumbai,Apartment,0,1,0,5200.0
1350.0,Ready to Move,41.0,Resale,Unfurnished,Oberoi Exquisite,Unknown,3.0,2.0,7.25,3,Goregaon East Mumbai,Apartment,1,1,1,5370.37
1000.0,Ready to Move,9.0,Resale,Unfurnished,Veena Saaz,1 Covered,3.0,2.0,2.35,3,Thakur Complex Mumbai,Apartment,0,0,0,2350.0
814.0,Under Construction,25.0,New Property,Unfurnished,Paradigm Alaya,1 Covered,3.0,4.0,1.95,3,Oshiwara Mumbai,Apartment,1,1,1,2395.58
1059.0,Ready to Move,14.0,Resale,Unfurnished,Oberoi Eternia And Enigma,2 Covered,3.0,4.0,3.0,3,Mulund West Mumbai,Apartment,1,0,1,2832.86
1386.0,Ready to Move,11.0,New Property,Unfurnished,JP North Euphoria,Unknown,3.0,4.0,1.4,3,Mira Road Area Mumbai,Apartment,1,1,1,1010.1
1450.0,Under Construction,15.0,New Property,Semi-Furnished,Elixir Reserve,1 Covered,3.0,3.0,5.6,3,Saki Vihar Road Mumbai,Apartment,1,0,1,3862.07
1083.0,Ready to Move,1.0,Resale,Unfurnished,Runwal Bliss,1 Covered,3.0,1.0,3.25,3,Kanjurmarg East Mumbai,Apartment,1,1,1,3000.92
1163.0,Under Construction,5.0,New Property,Semi-Furnished,Ruparel Vivanza,1 Covered,3.0,1.0,4.14,3,Byculla East Mumbai,Apartment,1,1,1,3559.76
1320.0,Ready to Move,8.0,Resale,Furnished,Mahindra Vicino,2 Covered,3.0,3.0,5.0,3,Unknown,Apartment,0,0,1,3787.88
1300.0,Ready to Move,20.0,Resale,Furnished,Whispering Palms Xxclusives,1 Covered,3.0,3.0,3.5,3,Unknown,Apartment,1,0,1,2692.31
1000.0,Ready to Move,9.0,Resale,Furnished,Shivalik Tower,2 Covered,3.0,4.0,3.3,3,Thakur Complex Mumbai,Apartment,0,0,1,3300.0
1100.0,Ready to Move,5.0,Resale,Unfurnished,Gokul Shushma,1 Covered,3.0,1.0,5.11,3,Santacruz West Mumbai,Apartment,1,0,0,4645.45
1139.0,Ready to Move,2.0,Resale,Unfurnished,Rustomjee Summit,Unknown,3.0,6.0,3.1,3,Borivali East Mumbai,Apartment,1,0,0,2721.69
1675.0,Ready to Move,4.0,Resale,Semi-Furnished,Bandra West Mumbai,2 Covered,3.0,5.0,15.0,3,Bandra West Mumbai,Apartment,0,0,1,8955.22
950.0,Ready to Move,4.0,Resale,Furnished,Mota Mension,1 Open,3.0,6.0,4.5,3,Lokhandwala Complex Andheri West Mumbai,Apartment,1,0,0,4736.84
1150.0,Ready to Move,3.0,Resale,Semi-Furnished,Shivalik Tower,1 Open,3.0,6.0,2.8,3,Kandivali East Mumbai,Apartment,1,0,1,2434.78
1200.0,Ready to Move,5.0,Resale,Unfurnished,Vile Parle East Mumbai,Unknown,3.0,4.0,5.11,3,Vile Parle East Mumbai,House,1,0,0,4258.33
1222.0,Ready to Move,11.0,Resale,Semi-Furnished,Juhu Acropolis,2 Covered,3.0,1.0,7.45,3,JVPD Scheme Mumbai,Apartment,1,0,1,6096.56
1385.0,Ready to Move,15.0,Resale,Semi-Furnished,Adani Western Heights,2 Covered,3.0,3.0,5.49,3,Andheri West Mumbai,Apartment,1,0,1,3963.9
1330.0,Ready to Move,7.0,Resale,Unfurnished,Wadhwa The Nest,2 Covered,3.0,4.0,4.51,3,Andheri West Mumbai,Apartment,0,1,0,3390.98
1020.0,Ready to Move,17.0,Resale,Furnished,Shivaji Park Mumbai,1 Covered,2.0,5.0,7.14,3,Shivaji Park Mumbai,Apartment,0,0,1,7000.0
800.0,Ready to Move,12.0,Resale,Unfurnished,DLH Darpan,Unknown,3.0,1.0,2.75,3,Andheri West Mumbai,Apartment,1,0,1,3437.5
1118.0,Ready to Move,18.0,New Property,Furnished,RNA NG Eclat,2 Covered,3.0,5.0,4.31,3,Andheri West Mumbai,Apartment,1,0,0,3855.1
1705.0,Ready to Move,40.0,Resale,Unfurnished,Lodha World View,Unknown,4.0,4.0,7.99,3,Worli Mumbai,Apartment,1,1,1,4686.22
1050.0,Ready to Move,3.0,Resale,Semi-Furnished,Vasant Galaxy,1 Covered,3.0,1.0,3.65,3,Bangur Nagar Mumbai,Apartment,0,0,1,3476.19
875.0,Ready to Move,4.0,Resale,Semi-Furnished,Kohinoor City Phase III,1 Covered,2.0,2.0,2.45,3,Unknown,Apartment,0,0,0,2800.0
1125.0,Under Construction,11.0,New Property,Unfurnished,232 Dhuleva,1 Covered,4.0,3.0,5.28,3,Charni Road Mumbai,Apartment,0,1,0,4693.33
1100.0,Ready to Move,8.0,Resale,Semi-Furnished,Link Garden,1 Covered,3.0,4.0,3.5,3,Unknown,Apartment,0,1,0,3181.82
1100.0,Ready to Move,-1.0,Resale,Semi-Furnished,TATA Housing Glen Eagle,Unknown,2.0,4.0,5.0,3,Unknown,House,0,0,0,4545.45
1050.0,Ready to Move,4.0,Resale,Semi-Furnished,Avarsekar shristi,1 Covered,3.0,3.0,6.0,3,Prabhadevi Mumbai,Apartment,1,0,0,5714.29
1080.0,Ready to Move,16.0,Resale,Unfurnished,Bandra West Mumbai,1 Covered,3.0,3.0,7.5,3,Bandra West Mumbai,Apartment,1,0,0,6944.44
1180.0,Under Construction,47.0,New Property,Semi-Furnished,Midtown Bay,2 Covered,4.0,1.0,5.9,3,Mahim Mumbai,Apartment,0,0,0,5000.0
1404.0,Under Construction,0.0,New Property,Semi-Furnished,The Aga Hall Estate,1 Covered,3.0,6.0,8.34,3,Mazgaon Mumbai,Apartment,0,0,0,5940.17
950.0,Ready to Move,1.0,Resale,Unfurnished,Megaj Shivom Enclave,Unknown,3.0,4.0,2.4,3,Santacruz East Mumbai,Apartment,1,0,0,2526.32
1095.0,Ready to Move,19.0,New Property,Unfurnished,Raj Infinia,1 Covered,4.0,2.0,2.97,3,Unknown,Apartment,1,1,1,2712.33
1200.0,Ready to Move,7.0,Resale,Semi-Furnished,Bhakti Park,Unknown,3.0,3.0,2.5,3,Wadala Mumbai,Apartment,0,0,1,2083.33
1123.0,Ready to Move,6.0,Resale,Furnished,Avarsekar shristi,Unknown,3.0,6.0,4.75,3,Prabhadevi Mumbai,Apartment,1,0,1,4229.74
1386.0,Ready to Move,6.0,Resale,Furnished,Oberoi Maxima,Unknown,3.0,3.0,5.7,3,Andheri East Mumbai,Apartment,0,0,0,4112.55
1050.0,Ready to Move,2.0,Resale,Unfurnished,Minal Tower,Unknown,3.0,1.0,3.25,3,Unknown,Apartment,1,0,1,3095.24
1186.0,Ready to Move,12.0,New Property,Unfurnished,Hubtown Premiere Residences,Unknown,3.0,1.0,5.5,3,Andheri West Mumbai,Apartment,1,1,1,4637.44
1100.0,Under Construction,15.0,Resale,Unfurnished,Sugan Heights,1 Covered,3.0,4.0,6.0,3,Gamdevi Mumbai,Apartment,0,1,0,5454.55
1110.0,Ready to Move,7.0,Resale,Semi-Furnished,Viceroy Park,1 Covered,3.0,1.0,3.4,3,Kandivali East Mumbai,Apartment,0,0,1,3063.06
1265.0,Ready to Move,6.0,New Property,Unfurnished,Union chs ltd Mumbai,Unknown,3.0,2.0,3.8,3,Union chs ltd Mumbai,Apartment,1,0,1,3003.95
1265.0,Ready to Move,13.0,Resale,Unfurnished,Ekta WestBay,2 Covered,3.0,1.0,5.9,3,Swami Vivekananda Road Mumbai,Apartment,1,0,0,4664.03
1058.0,Ready to Move,12.0,Resale,Semi-Furnished,ARKADE Aspire,1 Covered,3.0,3.0,4.0,3,Goregaon East Mumbai,Apartment,1,0,1,3780.72
1519.0,Under Construction,9.0,New Property,Unfurnished,Sonam Indraneel,1 Covered,4.0,6.0,2.5,3,Beverly Park Mumbai,Apartment,1,1,1,1645.82
916.0,Ready to Move,18.0,New Property,Unfurnished,IC Colony Mumbai,1 Covered,3.0,3.0,2.4,3,IC Colony Mumbai,Apartment,1,0,0,2620.09
2100.0,Ready to Move,55.0,New Property,Unfurnished,Avighna 9,2 Covered,2.0,3.0,18.19,3,Lower Parel Mumbai,Apartment,0,0,0,8661.9
1122.0,Under Construction,18.0,New Property,Unfurnished,Ajmera Manhattan,Covered,3.0,5.0,3.54,3,Wadala Mumbai,Apartment,1,1,1,3155.08
1365.0,Ready to Move,14.0,Resale,Unfurnished,Piramal Revanta,Unknown,3.0,6.0,3.35,3,Mulund West Mumbai,Apartment,1,1,1,2454.21
1094.0,Ready to Move,36.0,Resale,Unfurnished,Oberoi Sky City,2 Covered,3.0,1.0,4.7,3,Borivali East Mumbai,Apartment,1,0,1,4296.16
1500.0,Ready to Move,12.0,Resale,Furnished,Tanna Residency,Unknown,5.0,1.0,9.0,3,Prabhadevi Mumbai,Apartment,1,0,1,6000.0
1378.0,Ready to Move,56.0,Resale,Unfurnished,Oberoi Sky City,2 Covered,3.0,1.0,5.0,3,Dattapada Mumbai,Apartment,1,1,1,3628.45
1200.0,Ready to Move,5.0,Resale,Semi-Furnished,Vile Parle East Mumbai,2 Covered,4.0,1.0,6.0,3,Vile Parle East Mumbai,Apartment,1,0,0,5000.0
985.0,Under Construction,11.0,New Property,Unfurnished,Avneesh Imperium,Unknown,3.0,1.0,2.52,3,Mulund East Mumbai,Apartment,1,0,1,2558.38
1335.0,Under Construction,45.0,Resale,Furnished,Rustomjee Crown Phase II,2 Covered,4.0,2.0,8.75,3,Kamgar Nagar Prabhadevi Mumbai,Apartment,1,0,0,6554.31
975.0,Under Construction,43.0,New Property,Unfurnished,The Wadhwa Atmosphere O2,Unknown,3.0,1.0,3.35,3,Mulund West Mumbai,Apartment,1,1,1,3435.9
1121.0,Under Construction,10.0,New Property,Unfurnished,Luma,1 Covered,3.0,4.0,3.74,3,Andheri East Mumbai,Apartment,0,0,1,3336.31
1060.0,Under Construction,26.0,Resale,Unfurnished,Viceroy SAVANA,2 Covered,3.0,1.0,4.75,3,Kandivali East Mumbai,Apartment,1,0,1,4481.13
900.0,Ready to Move,5.0,Resale,Semi-Furnished,Nahar Yarrow Yucca V,1 Covered,2.0,1.0,2.95,3,Unknown,Apartment,1,0,0,3277.78
2195.0,Ready to Move,39.0,Resale,Furnished,Lodha World Crest,2 Covered,4.0,3.0,13.5,3,Lower Parel Mumbai,Apartment,1,0,0,6150.34
1100.0,Ready to Move,11.0,New Property,Semi-Furnished,Shivaji Park Mumbai,1 Covered,3.0,1.0,7.0,3,Shivaji Park Mumbai,Apartment,1,0,0,6363.64
1000.0,Ready to Move,0.0,Resale,Unfurnished,Goregaon West Mumbai,1 Open,2.0,1.0,6.5,3,Goregaon West Mumbai,House,1,0,0,6500.0
1132.0,Ready to Move,49.0,Resale,Unfurnished,Oberoi Sky City,Unknown,3.0,1.0,5.6,3,Borivali East Mumbai,Apartment,1,1,1,4947.0
850.0,Ready to Move,4.0,Resale,Semi-Furnished,Mulund East Mumbai,1 Open,2.0,5.0,2.5,3,Mulund East Mumbai,Apartment,1,0,0,2941.18
1125.0,Ready to Move,3.0,Resale,Unfurnished,Triumph Towers,Unknown,3.0,3.0,3.2,3,Malad West Mumbai,Apartment,0,1,1,2844.44
1180.0,Ready to Move,7.0,Resale,Unfurnished,Kalpataru Regalia,Unknown,3.0,6.0,5.25,3,Goregaon West Mumbai,Apartment,1,1,1,4449.15
975.0,Ready to Move,8.0,Resale,Unfurnished,Siddhi Vinayak Apt,1 Covered,3.0,6.0,3.65,3,Unknown,Apartment,1,0,0,3743.59
1100.0,Ready to Move,1.0,Resale,Semi-Furnished,Samarth Aangan,1 Open,3.0,4.0,4.51,3,Andheri West Mumbai,Apartment,0,0,1,4100.0
1081.0,Ready to Move,25.0,Resale,Semi-Furnished,Lodha Fiorenza,1 Open,3.0,1.0,4.0,3,Goregaon East Mumbai,Apartment,1,0,0,3700.28
800.0,Ready to Move,12.0,Resale,Unfurnished,Arkade Earth,1 Covered,2.0,6.0,2.15,3,Kanjurmarg East Mumbai,Apartment,1,0,1,2687.5
1190.0,Ready to Move,23.0,Resale,Unfurnished,Indiabulls Blu,Unknown,2.0,4.0,9.7,3,Worli Naka Mumbai,Apartment,0,0,1,8151.26
1108.0,Under Construction,14.0,Resale,Unfurnished,Tricity Natraj,Unknown,3.0,3.0,3.72,3,Chembur Mumbai,Apartment,1,0,0,3357.4
1191.0,Under Construction,42.0,Resale,Unfurnished,Kalpataru Advay,Unknown,3.0,4.0,4.05,3,Borivali West Mumbai,Apartment,1,1,1,3400.5
1100.0,Ready to Move,11.0,Resale,Semi-Furnished,Sheel Apartments,2 Covered,4.0,6.0,7.5,3,Shiv Kutir Mumbai,Apartment,0,1,0,6818.18
850.0,Ready to Move,47.0,Resale,Semi-Furnished,Runwal Bliss,2 Covered,3.0,6.0,2.75,3,Kanjurmarg East Mumbai,Apartment,1,1,1,3235.29
985.0,Ready to Move,7.0,Resale,Furnished,Dinesh Mahal Apartment,Unknown,3.0,1.0,5.0,3,Unknown,Apartment,0,0,0,5076.14
1332.0,Ready to Move,21.0,Resale,Unfurnished,Sheth Montana,Unknown,3.0,3.0,3.65,3,Mulund West Mumbai,Apartment,1,0,1,2740.24
1012.0,Under Construction,10.0,Resale,Furnished,Raunak Centrum,Unknown,3.0,6.0,3.0,3,Chembur Mumbai,Apartment,1,0,0,2964.43
1050.0,Ready to Move,5.0,Resale,Furnished,Shiv Prisha Apartment,Unknown,3.0,3.0,5.25,3,Juhu Mumbai,Apartment,1,0,1,5000.0
1381.0,Ready to Move,24.0,Resale,Semi-Furnished,Bhoiwada Mumbai,2 Covered,3.0,3.0,6.5,3,Bhoiwada Mumbai,Apartment,1,0,0,4706.73
800.0,Ready to Move,33.0,Resale,Unfurnished,JP North Aviva,Unknown,4.0,2.0,1.25,3,Unknown,Apartment,1,0,0,1562.5
1350.0,Ready to Move,9.0,Resale,Semi-Furnished,Raheja Regency,1 Covered,3.0,2.0,6.87,3,Sion East Mumbai,Apartment,0,0,1,5088.89
1220.0,Ready to Move,3.0,Resale,Unfurnished,Kamala Kunj Apartment,Unknown,3.0,1.0,6.0,3,Matunga East Mumbai,Apartment,1,0,1,4918.03
1192.0,Ready to Move,45.0,New Property,Furnished,Marathon Monte South,1 Open,3.0,3.0,5.83,3,Byculla West Mumbai,Apartment,1,1,0,4890.94
1337.0,Ready to Move,15.0,Resale,Furnished,MM Spectra,Unknown,3.0,5.0,3.12,3,Chembur East Mumbai,Apartment,1,0,0,2333.58
1050.0,Ready to Move,7.0,Resale,Furnished,Challenger Tower,2 Covered,3.0,6.0,2.8,3,Kandivali East Mumbai,Apartment,0,0,1,2666.67
859.0,Ready to Move,15.0,Resale,Unfurnished,Shanti Heights,Unknown,3.0,5.0,2.35,3,Mulund West Mumbai,Apartment,1,1,1,2735.74
1132.0,Ready to Move,14.0,Resale,Unfurnished,TW Gardens,2 Covered,3.0,1.0,4.5,3,Kandivali East Mumbai,Apartment,1,0,0,3975.27
1800.0,Ready to Move,30.0,Resale,Semi-Furnished,Lokhandwala Minerva,2 Covered,4.0,4.0,8.6,3,Unknown,Apartment,0,0,1,4777.78
1000.0,Ready to Move,1.0,Resale,Furnished,Ghatkopar East Mumbai,1 Open,3.0,3.0,3.75,3,Ghatkopar East Mumbai,House,1,0,0,3750.0
1525.0,Ready to Move,4.0,Resale,Semi-Furnished,Kohinoor City,Unknown,3.0,1.0,2.7,3,Unknown,Apartment,1,0,0,1770.49
1200.0,Ready to Move,4.0,Resale,Semi-Furnished,Fortune House,Unknown,3.0,4.0,6.35,3,Khar West Mumbai,Apartment,0,0,0,5291.67
1300.0,Ready to Move,1.0,Resale,Unfurnished,Monarch Garden,Unknown,3.0,1.0,4.0,3,Sewri Mumbai,Apartment,1,1,1,3076.92
1200.0,Ready to Move,13.0,Resale,Furnished,Raheja Solitiare,2 Covered,3.0,6.0,3.75,3,Goregaon West Mumbai,Apartment,1,0,1,3125.0
1110.0,Ready to Move,26.0,Resale,Unfurnished,Godrej Plat,Unknown,3.0,1.0,6.0,3,Unknown,Apartment,1,0,1,5405.41
1600.0,Ready to Move,15.0,Resale,Unfurnished,Omkar Bellezza,Unknown,4.0,6.0,6.75,3,Dadar West Mumbai,Apartment,1,0,1,4218.75
1300.0,Ready to Move,1.0,Resale,Furnished,Mahindra Vivante,1 Covered,3.0,3.0,4.95,3,Unknown,Apartment,0,0,1,3807.69
1150.0,Ready to Move,1.0,Resale,Furnished,Wadhwa Vasu Kamal,2 Open,3.0,5.0,2.9,3,Powai Mumbai,Apartment,1,0,0,2521.74
1550.0,Ready to Move,30.0,Resale,Semi-Furnished,Lokhandwala Minerva,2 Covered,4.0,2.0,8.5,3,Unknown,Apartment,0,0,1,5483.87
1262.0,Ready to Move,5.0,Resale,Semi-Furnished,Aditya Runwal Elegante,Unknown,3.0,1.0,6.15,3,Andheri West Mumbai,Apartment,1,1,1,4873.22
830.0,Ready to Move,2.0,Resale,Unfurnished,Akruti Orchid Park,Unknown,2.0,2.0,1.8,3,Andheri East Mumbai,Apartment,1,0,0,2168.67
805.0,Under Construction,7.0,New Property,Semi-Furnished,Samarth Aura,1 Covered,3.0,6.0,1.76,3,Bhandup West Mumbai,Apartment,0,0,1,2186.34
1050.0,Ready to Move,9.0,Resale,Semi-Furnished,Radha Residency,1 Open,2.0,1.0,2.75,3,Siddharth Nagar Borivali East Mumbai,Apartment,0,0,1,2619.05
1100.0,Ready to Move,10.0,Resale,Unfurnished,Four Bungalows Mumbai,1 Covered,3.0,2.0,4.35,3,Four Bungalows Mumbai,Apartment,1,0,1,3954.55
1000.0,Ready to Move,5.0,Resale,Semi-Furnished,Nobel House CHS,1 Open,3.0,1.0,3.25,3,Andheri West Mumbai,Apartment,1,0,0,3250.0
1450.0,Ready to Move,8.0,Resale,Semi-Furnished,Panju Mahal Apartment,Unknown,2.0,1.0,14.0,3,Bandra West Mumbai,Apartment,1,0,1,9655.17
1468.0,Ready to Move,21.0,Resale,Furnished,Peninsula Celestia Spaces,Unknown,3.0,1.0,6.85,3,Unknown,Apartment,0,1,1,4666.21
1130.0,Ready to Move,35.0,Resale,Unfurnished,Oberoi Sky City,1 Covered,3.0,1.0,4.7,3,Rajendra Nagar Mumbai,Apartment,0,0,1,4159.29
1160.0,Ready to Move,8.0,Resale,Semi-Furnished,Bandra West Mumbai,2 Covered,3.0,4.0,7.5,3,Bandra West Mumbai,Apartment,1,0,0,6465.52
1200.0,Ready to Move,10.0,Resale,Semi-Furnished,Ekta Eros,Unknown,4.0,3.0,7.75,3,Khar West Mumbai,Apartment,0,0,1,6458.33
1100.0,Ready to Move,7.0,Resale,Semi-Furnished,H,1 Covered,3.0,4.0,6.0,3,Unknown,Apartment,1,0,1,5454.55
875.0,Ready to Move,2.0,Resale,Furnished,Vasant Oscar,Unknown,3.0,1.0,2.85,3,Mulund West Mumbai,Apartment,1,0,1,3257.14
1098.0,Ready to Move,8.0,Resale,Furnished,Sethia Grandeur,Unknown,3.0,5.0,4.75,3,Bandra East Mumbai,Apartment,1,0,0,4326.05
1750.0,Under Construction,15.0,New Property,Semi-Furnished,Godrej Horizon,1 Covered,3.0,3.0,3.85,3,Wadala Mumbai,Apartment,0,0,1,2200.0
1016.0,Ready to Move,20.0,Resale,Semi-Furnished,Oasis,2 Covered,3.0,3.0,2.05,3,Akurli Nagar Mumbai,Apartment,1,1,1,2017.72
985.0,Ready to Move,6.0,Resale,Semi-Furnished,Vasant Galaxy,1 Covered,3.0,1.0,3.7,3,Bangur Nagar Mumbai,Apartment,0,0,1,3756.35
1150.0,Ready to Move,1.0,Resale,Furnished,Mah,Unknown,3.0,6.0,4.0,3,Unknown,Apartment,0,1,1,3478.26
1220.0,Ready to Move,1.0,Resale,Unfurnished,Dariya Mahal,Unknown,4.0,1.0,7.25,3,Napean Sea Road Mumbai,Apartment,0,1,1,5942.62
